Date,Open,High,Low,Close,Change (Pips),Currency Pair
2021-12-22,128.587,129.498,128.541,129.253,66.6,EURJPY
2021-12-21,128.083,128.758,128.054,128.755,67.2,EURJPY
2021-12-20,127.57,128.313,127.516,128.135,56.5,EURJPY
2021-12-17,128.733,128.98,127.748,127.776,-95.7,EURJPY
2021-12-16,128.675,129.638,128.452,128.829,15.4,EURJPY
2021-12-15,128.018,128.819,127.95,128.811,79.3,EURJPY
2021-12-14,128.084,128.557,127.991,128.056,-2.8,EURJPY
2021-12-13,128.162,128.457,128.01,128.179,1.7,EURJPY
2021-12-10,128.076,128.403,127.809,128.316,24.0,EURJPY
2021-12-09,128.9,129.069,127.936,128.13,-77.0,EURJPY
2021-12-08,127.914,129.109,127.825,128.952,103.8,EURJPY
2021-12-07,127.98,128.466,127.601,127.972,-0.8,EURJPY
2021-12-06,127.466,128.088,127.466,128.07,60.4,EURJPY
2021-12-03,127.865,128.341,127.384,127.599,-26.6,EURJPY
2021-12-02,127.608,128.227,127.495,127.922,31.4,EURJPY
2021-12-01,128.261,128.787,127.568,127.653,-60.8,EURJPY
2021-11-30,128.151,128.604,127.642,128.287,13.6,EURJPY
2021-11-29,128.4,128.57,127.488,128.201,-19.9,EURJPY
2021-11-26,129.204,129.304,127.795,128.245,-95.9,EURJPY
2021-11-25,129.233,129.526,129.208,129.235,0.2,EURJPY
2021-11-24,129.448,129.563,128.691,129.26,-18.8,EURJPY
2021-11-23,129.018,129.595,128.896,129.501,48.3,EURJPY
2021-11-22,128.738,129.326,128.527,129.037,29.9,EURJPY
2021-11-19,129.822,129.989,127.978,128.655,-116.7,EURJPY
2021-11-18,129.09,129.946,129.046,129.934,84.4,EURJPY
2021-11-17,129.916,130.083,129.037,129.16,-75.6,EURJPY
2021-11-16,129.709,130.113,129.609,129.963,25.4,EURJPY
2021-11-15,130.297,130.598,129.68,129.734,-56.3,EURJPY
2021-11-12,130.601,130.763,130.235,130.361,-24.0,EURJPY
2021-11-11,130.674,130.995,130.439,130.587,-8.7,EURJPY
2021-11-10,130.824,131.417,130.642,130.722,-10.2,EURJPY
2021-11-09,131.166,131.268,130.678,130.873,-29.3,EURJPY
2021-11-08,130.935,131.434,130.899,131.193,25.8,EURJPY
2021-11-05,131.409,131.588,130.836,131.152,-25.7,EURJPY
2021-11-04,132.335,132.561,131.014,131.437,-89.8,EURJPY
2021-11-03,131.894,132.411,131.752,132.403,50.9,EURJPY
2021-11-02,132.235,132.395,131.479,131.961,-27.4,EURJPY
2021-11-01,131.782,132.447,131.782,132.312,53.0,EURJPY
2021-10-29,132.595,132.921,131.608,131.763,-83.2,EURJPY
2021-10-28,131.955,132.702,131.559,132.672,71.7,EURJPY
2021-10-27,132.305,132.527,131.581,132.04,-26.5,EURJPY
2021-10-26,131.959,132.668,131.959,132.372,41.3,EURJPY
2021-10-25,131.99,132.597,131.861,132.016,2.6,EURJPY
2021-10-22,132.488,132.795,131.92,132.148,-34.0,EURJPY
2021-10-21,133.167,133.372,132.262,132.518,-64.9,EURJPY
2021-10-20,133.018,133.482,132.74,133.204,18.6,EURJPY
2021-10-19,132.636,133.189,132.621,133.047,41.1,EURJPY
2021-10-18,132.426,132.788,132.151,132.729,30.3,EURJPY
2021-10-15,131.719,132.772,131.719,132.517,79.8,EURJPY
2021-10-14,131.293,131.861,131.245,131.829,53.6,EURJPY
2021-10-13,130.956,131.464,130.883,131.324,36.8,EURJPY
2021-10-12,130.875,131.275,130.695,130.987,11.2,EURJPY
2021-10-11,129.694,131.228,129.634,130.937,124.3,EURJPY
2021-10-08,128.938,129.909,128.922,129.897,95.9,EURJPY
2021-10-07,128.73,129.029,128.63,128.948,21.8,EURJPY
2021-10-06,129.234,129.501,128.335,128.771,-46.3,EURJPY
2021-10-05,128.854,129.39,128.759,129.27,41.6,EURJPY
2021-10-04,128.541,129.381,128.541,128.889,34.8,EURJPY
2021-10-01,128.808,129.048,128.549,128.762,-4.6,EURJPY
2021-09-30,129.828,129.959,128.787,128.816,-101.2,EURJPY
2021-09-29,130.24,130.476,129.678,129.869,-37.1,EURJPY
2021-09-28,129.79,130.38,129.662,130.275,48.5,EURJPY
2021-09-27,129.739,129.936,129.483,129.824,8.5,EURJPY
2021-09-24,129.474,129.843,129.382,129.786,31.2,EURJPY
2021-09-23,128.313,129.543,128.287,129.51,119.7,EURJPY
2021-09-22,128.021,128.773,127.929,128.341,32.0,EURJPY
2021-09-21,128.267,128.703,127.997,128.063,-20.4,EURJPY
2021-09-20,128.892,129.03,128.145,128.278,-61.4,EURJPY
2021-09-17,129.124,129.672,128.906,128.948,-17.6,EURJPY
2021-09-16,129.194,129.361,128.607,129.154,-4.0,EURJPY
2021-09-15,129.491,129.537,129.062,129.23,-26.1,EURJPY
2021-09-14,129.89,130.196,129.364,129.48,-41.0,EURJPY
2021-09-13,129.809,129.946,129.591,129.924,11.5,EURJPY
2021-09-10,129.653,130.276,129.653,129.807,15.4,EURJPY
2021-09-09,130.247,130.323,129.665,129.747,-50.0,EURJPY
2021-09-08,130.57,130.694,130.172,130.281,-28.9,EURJPY
2021-09-07,130.327,130.655,130.292,130.602,27.5,EURJPY
2021-09-06,130.281,130.504,130.208,130.328,4.7,EURJPY
2021-09-03,130.551,130.742,130.185,130.309,-24.2,EURJPY
2021-09-02,130.239,130.592,130.165,130.548,30.9,EURJPY
2021-09-01,129.876,130.453,129.848,130.255,37.9,EURJPY
2021-08-31,129.636,130.177,129.597,129.891,25.5,EURJPY
2021-08-30,129.557,129.712,129.49,129.672,11.5,EURJPY
2021-08-27,129.22,129.751,129.159,129.579,35.9,EURJPY
2021-08-26,129.407,129.766,129.228,129.363,-4.4,EURJPY
2021-08-25,128.924,129.536,128.769,129.48,55.6,EURJPY
2021-08-24,128.786,129.034,128.595,128.959,17.3,EURJPY
2021-08-23,128.329,129.143,128.243,128.836,50.7,EURJPY
2021-08-20,128.044,128.523,127.946,128.459,41.5,EURJPY
2021-08-19,128.556,128.705,127.932,128.158,-39.8,EURJPY
2021-08-18,128.284,128.949,128.223,128.524,24.0,EURJPY
2021-08-17,128.68,128.876,128.257,128.31,-37.0,EURJPY
2021-08-16,129.26,129.432,128.498,128.666,-59.4,EURJPY
2021-08-13,129.422,129.699,129.236,129.279,-14.3,EURJPY
2021-08-12,129.585,129.71,129.395,129.541,-4.4,EURJPY
2021-08-11,129.525,129.808,129.49,129.648,12.3,EURJPY
2021-08-10,129.374,129.684,129.374,129.601,22.7,EURJPY
2021-08-09,129.618,129.654,129.394,129.491,-12.7,EURJPY
2021-08-06,129.848,129.964,129.582,129.636,-21.2,EURJPY
2021-08-05,129.563,130.014,129.541,129.889,32.6,EURJPY
2021-08-04,129.319,129.818,129.133,129.588,26.9,EURJPY
2021-08-03,129.731,129.866,129.163,129.354,-37.7,EURJPY
2021-08-02,130.144,130.421,129.603,129.768,-37.6,EURJPY
2021-07-30,130.108,130.5,130.021,130.196,8.8,EURJPY
2021-07-29,130.176,130.565,129.898,130.131,-4.5,EURJPY
2021-07-28,129.678,130.237,129.622,130.173,49.5,EURJPY
2021-07-27,130.241,130.294,129.548,129.735,-50.6,EURJPY
2021-07-26,129.998,130.348,129.674,130.269,27.1,EURJPY
2021-07-23,129.628,130.187,129.526,130.106,47.8,EURJPY
2021-07-22,130.001,130.296,129.485,129.666,-33.5,EURJPY
2021-07-21,129.359,130.192,129.161,130.09,73.1,EURJPY
2021-07-20,129.084,129.482,128.592,129.423,33.9,EURJPY
2021-07-19,129.932,129.977,128.892,129.145,-78.7,EURJPY
2021-07-16,129.69,130.286,129.641,129.953,26.3,EURJPY
2021-07-15,130.122,130.206,129.613,129.735,-38.7,EURJPY
2021-07-14,130.271,130.43,130.019,130.134,-13.7,EURJPY
2021-07-13,130.907,131.087,130.212,130.282,-62.5,EURJPY
2021-07-12,130.625,130.993,130.455,130.881,25.6,EURJPY
2021-07-09,129.93,130.878,129.927,130.76,83.0,EURJPY
2021-07-08,130.422,130.524,129.622,130.025,-39.7,EURJPY
2021-07-07,130.751,131.036,130.42,130.424,-32.7,EURJPY
2021-07-06,131.601,131.861,130.618,130.778,-82.3,EURJPY
2021-07-05,131.491,131.867,131.491,131.652,16.1,EURJPY
2021-07-02,132.123,132.228,131.675,131.717,-40.6,EURJPY
2021-07-01,131.699,132.434,131.564,132.153,45.4,EURJPY
2021-06-30,131.447,131.784,131.281,131.738,29.1,EURJPY
2021-06-29,131.952,131.952,131.278,131.505,-44.7,EURJPY
2021-06-28,132.049,132.349,131.782,131.892,-15.7,EURJPY
2021-06-25,132.216,132.457,132.123,132.235,1.9,EURJPY
2021-06-24,132.29,132.577,132.114,132.287,-0.3,EURJPY
2021-06-23,132.039,132.698,132.036,132.333,29.4,EURJPY
2021-06-22,131.382,132.195,131.216,132.143,76.1,EURJPY
2021-06-21,130.573,131.495,130.042,131.489,91.6,EURJPY
2021-06-18,131.19,131.432,130.614,130.705,-48.5,EURJPY
2021-06-17,132.68,132.875,131.025,131.24,-144.0,EURJPY
2021-06-16,133.468,133.586,132.686,132.794,-67.4,EURJPY
2021-06-15,133.35,133.679,133.273,133.456,10.6,EURJPY
2021-06-14,132.665,133.435,132.646,133.407,74.2,EURJPY
2021-06-11,133.037,133.414,132.667,132.781,-25.6,EURJPY
2021-06-10,133.505,133.755,133.043,133.109,-39.6,EURJPY
2021-06-09,133.246,133.629,133.205,133.522,27.6,EURJPY
2021-06-08,133.135,133.424,133.125,133.27,13.5,EURJPY
2021-06-07,133.237,133.385,132.886,133.173,-6.4,EURJPY
2021-06-04,133.701,133.811,133.137,133.243,-45.8,EURJPY
2021-06-03,133.746,133.915,133.623,133.763,1.7,EURJPY
2021-06-02,133.667,134.071,133.648,133.781,11.4,EURJPY
2021-06-01,133.952,134.121,133.711,133.727,-22.5,EURJPY
2021-05-31,133.948,134.022,133.66,133.926,-2.2,EURJPY
2021-05-28,133.91,134.008,133.611,133.928,1.8,EURJPY
2021-05-27,133.005,134.056,132.931,133.94,93.5,EURJPY
2021-05-26,133.191,133.413,132.997,133.07,-12.1,EURJPY
2021-05-25,132.84,133.61,132.785,133.263,42.3,EURJPY
2021-05-24,132.66,133.042,132.519,132.866,20.6,EURJPY
2021-05-21,132.911,133.206,132.533,132.697,-21.4,EURJPY
2021-05-20,132.94,133.091,132.708,133.027,8.7,EURJPY
2021-05-19,133.076,133.439,132.64,132.978,-9.8,EURJPY
2021-05-18,132.594,133.189,132.557,133.094,50.0,EURJPY
2021-05-17,132.605,132.951,132.433,132.736,13.1,EURJPY
2021-05-14,132.187,132.842,132.154,132.805,61.8,EURJPY
2021-05-13,132.358,132.734,132.038,132.212,-14.6,EURJPY
2021-05-12,131.931,132.445,131.678,132.412,48.1,EURJPY
2021-05-11,131.946,132.474,131.787,131.958,1.2,EURJPY
2021-05-10,132.009,132.527,131.978,131.996,-1.3,EURJPY
2021-05-07,131.609,132.174,131.479,132.083,47.4,EURJPY
2021-05-06,131.078,131.849,131.035,131.599,52.1,EURJPY
2021-05-05,131.344,131.461,130.985,131.093,-25.1,EURJPY
2021-05-04,131.571,131.639,131.145,131.303,-26.8,EURJPY
2021-05-03,131.489,132.164,131.428,131.574,8.5,EURJPY
2021-04-30,131.978,132.191,131.377,131.425,-55.3,EURJPY
2021-04-29,131.684,132.369,131.598,132.016,33.2,EURJPY
2021-04-28,131.41,131.819,131.37,131.701,29.1,EURJPY
2021-04-27,130.569,131.496,130.566,131.477,90.8,EURJPY
2021-04-26,130.444,130.764,130.21,130.639,19.5,EURJPY
2021-04-23,129.692,130.564,129.591,130.505,81.3,EURJPY
2021-04-22,130.015,130.466,129.671,129.736,-27.9,EURJPY
2021-04-21,130.082,130.141,129.635,130.046,-3.6,EURJPY
2021-04-20,130.156,130.976,129.994,130.087,-6.9,EURJPY
2021-04-19,130.164,130.326,129.7,130.16,-0.4,EURJPY
2021-04-16,130.139,130.543,129.981,130.345,20.6,EURJPY
2021-04-15,130.467,130.567,130.021,130.131,-33.6,EURJPY
2021-04-14,130.278,130.583,130.035,130.498,22.0,EURJPY
2021-04-13,130.258,130.502,129.801,130.307,4.9,EURJPY
2021-04-12,130.35,130.608,129.892,130.276,-7.4,EURJPY
2021-04-09,130.141,130.548,130.05,130.505,36.4,EURJPY
2021-04-08,130.4,130.478,129.573,130.202,-19.8,EURJPY
2021-04-07,130.287,130.687,130.14,130.393,10.6,EURJPY
2021-04-06,130.143,130.561,129.811,130.328,18.5,EURJPY
2021-04-05,129.988,130.264,129.835,130.142,15.4,EURJPY
2021-04-02,130.259,130.316,129.97,130.024,-23.5,EURJPY
2021-04-01,129.849,130.267,129.65,130.255,40.6,EURJPY
2021-03-31,129.282,130.043,129.235,129.864,58.2,EURJPY
2021-03-30,129.115,129.545,129.089,129.282,16.7,EURJPY
2021-03-29,129.34,129.432,128.835,129.219,-12.1,EURJPY
2021-03-26,128.425,129.462,128.36,129.348,92.3,EURJPY
2021-03-25,128.396,128.942,128.383,128.449,5.3,EURJPY
2021-03-24,128.669,128.861,128.296,128.42,-24.9,EURJPY
2021-03-23,129.863,129.917,128.598,128.662,-120.1,EURJPY
2021-03-22,128.978,129.94,128.951,129.878,90.0,EURJPY
2021-03-19,129.729,129.995,129.321,129.617,-11.2,EURJPY
2021-03-18,130.364,130.664,129.594,129.75,-61.4,EURJPY
2021-03-17,129.728,130.444,129.686,130.396,66.8,EURJPY
2021-03-16,130.175,130.394,129.487,129.738,-43.7,EURJPY
2021-03-15,130.252,130.49,129.99,130.18,-7.2,EURJPY
2021-03-12,130.01,130.394,129.82,130.31,30.0,EURJPY
2021-03-11,129.274,130.055,129.216,130.047,77.3,EURJPY
2021-03-10,129.081,129.429,129.019,129.303,22.2,EURJPY
2021-03-09,128.958,129.544,128.934,129.107,14.9,EURJPY
2021-03-08,129.093,129.389,128.777,129.021,-7.2,EURJPY
2021-03-05,129.13,129.577,128.846,129.1,-3.0,EURJPY
2021-03-04,129.051,129.637,128.913,129.262,21.1,EURJPY
2021-03-03,128.968,129.454,128.734,129.085,11.7,EURJPY
2021-03-02,128.651,129.078,128.187,128.994,34.3,EURJPY
2021-03-01,128.583,128.938,128.22,128.636,5.3,EURJPY
2021-02-26,129.237,129.528,128.563,128.634,-60.3,EURJPY
2021-02-25,128.799,129.973,128.729,129.373,57.4,EURJPY
2021-02-24,127.85,128.873,127.765,128.788,93.8,EURJPY
2021-02-23,127.699,128.058,127.659,127.874,17.5,EURJPY
2021-02-22,127.66,128.246,127.507,127.754,9.4,EURJPY
2021-02-19,127.745,128.184,127.654,127.749,0.4,EURJPY
2021-02-18,127.423,127.811,127.328,127.782,35.9,EURJPY
2021-02-17,128.365,128.457,127.309,127.477,-88.8,EURJPY
2021-02-16,127.773,128.384,127.697,128.344,57.1,EURJPY
2021-02-15,127.201,127.972,127.146,127.762,56.1,EURJPY
2021-02-12,127.031,127.305,126.973,127.157,12.6,EURJPY
2021-02-11,126.75,127.161,126.698,127.067,31.7,EURJPY
2021-02-10,126.767,127.081,126.648,126.76,-0.7,EURJPY
2021-02-09,126.773,126.848,126.433,126.722,-5.1,EURJPY
2021-02-08,126.899,127.123,126.646,126.802,-9.7,EURJPY
2021-02-05,126.223,126.997,126.165,126.979,75.6,EURJPY
2021-02-04,126.413,126.465,126.101,126.267,-14.6,EURJPY
2021-02-03,126.39,126.524,126.142,126.399,0.9,EURJPY
2021-02-02,126.516,126.825,126.271,126.436,-8.0,EURJPY
2021-02-01,127.177,127.177,126.518,126.557,-62.0,EURJPY
2021-01-29,126.325,127.345,126.285,127.087,76.2,EURJPY
2021-01-28,126.059,126.662,125.988,126.383,32.4,EURJPY
2021-01-27,125.974,126.188,125.599,126.094,12.0,EURJPY
2021-01-26,125.91,126.162,125.693,126.002,9.2,EURJPY
2021-01-25,126.273,126.369,125.805,125.977,-29.6,EURJPY
2021-01-22,125.895,126.404,125.807,126.286,39.1,EURJPY
2021-01-21,125.35,125.968,125.3,125.925,57.5,EURJPY
2021-01-20,126.008,126.186,125.269,125.337,-67.1,EURJPY
2021-01-19,125.175,126.215,125.175,126.02,84.5,EURJPY
2021-01-18,125.461,125.49,125.09,125.226,-23.5,EURJPY
2021-01-15,126.149,126.197,125.406,125.443,-70.6,EURJPY
2021-01-14,126.304,126.524,125.926,126.165,-13.9,EURJPY
2021-01-13,126.654,126.718,126.215,126.29,-36.4,EURJPY
2021-01-12,126.662,126.865,126.539,126.658,-0.4,EURJPY
2021-01-11,126.825,127.039,126.553,126.653,-17.2,EURJPY
2021-01-08,127.32,127.467,126.816,127.072,-24.8,EURJPY
2021-01-07,127.012,127.495,126.916,127.386,37.4,EURJPY
2021-01-06,126.277,127.245,126.135,127.032,75.5,EURJPY
2021-01-05,126.271,126.551,126.046,126.322,5.1,EURJPY
2021-01-04,126.204,126.793,126.093,126.356,15.2,EURJPY
2020-12-31,126.793,126.983,126.082,126.192,-60.1,EURJPY
2020-12-30,126.915,127.138,126.467,126.951,3.6,EURJPY
2020-12-29,126.934,127.234,126.675,126.871,-6.3,EURJPY
2020-12-28,126.177,126.959,126.049,126.766,58.9,EURJPY
2020-12-24,126.22,126.5,126.046,126.19,-3.0,EURJPY
2020-12-23,126.122,126.379,125.937,126.178,5.6,EURJPY
2020-12-22,126.51,126.659,125.992,126.016,-49.4,EURJPY
2020-12-21,126.561,126.617,125.91,126.461,-10.0,EURJPY
2020-12-18,126.44,127.013,126.383,126.583,14.3,EURJPY
2020-12-17,126.309,126.52,126.014,126.46,15.1,EURJPY
2020-12-16,125.94,126.343,125.703,126.159,21.9,EURJPY
2020-12-15,126.334,126.589,125.935,125.949,-38.5,EURJPY
2020-12-14,126.198,126.512,125.915,126.317,11.9,EURJPY
2020-12-11,126.591,126.613,125.787,126.01,-58.1,EURJPY
2020-12-10,125.894,126.746,125.841,126.535,64.1,EURJPY
2020-12-09,126.018,126.519,125.786,125.929,-8.9,EURJPY
2020-12-08,125.926,126.259,125.863,126.088,16.2,EURJPY
2020-12-07,126.266,126.484,125.967,125.989,-27.7,EURJPY
2020-12-04,126.03,126.684,126.024,126.268,23.8,EURJPY
2020-12-03,126.491,126.652,126.028,126.142,-34.9,EURJPY
2020-12-02,125.951,126.551,125.78,126.489,53.8,EURJPY
2020-12-01,124.386,125.951,124.363,125.92,153.4,EURJPY
2020-11-30,124.413,125.129,124.305,124.403,-1.0,EURJPY
2020-11-27,124.157,124.493,123.901,124.458,30.1,EURJPY
2020-11-26,124.529,124.57,123.912,124.177,-35.2,EURJPY
2020-11-25,124.18,124.512,124.145,124.456,27.6,EURJPY
2020-11-24,123.718,124.345,123.596,124.212,49.4,EURJPY
2020-11-23,123.02,123.825,123.02,123.798,77.8,EURJPY
2020-11-20,123.142,123.479,123.008,123.131,-1.1,EURJPY
2020-11-19,123.06,123.319,122.843,123.182,12.2,EURJPY
2020-11-18,123.568,123.634,123.02,123.046,-52.2,EURJPY
2020-11-17,123.926,124.024,123.516,123.569,-35.7,EURJPY
2020-11-16,123.984,124.439,123.63,123.953,-3.1,EURJPY
2020-11-13,124.088,124.302,123.661,123.788,-30.0,EURJPY
2020-11-12,124.158,124.501,123.681,124.103,-5.5,EURJPY
2020-11-11,124.378,124.673,123.918,124.185,-19.3,EURJPY
2020-11-10,124.437,124.604,123.991,124.368,-6.9,EURJPY
2020-11-09,122.812,125.134,122.668,124.496,168.4,EURJPY
2020-11-06,122.324,122.99,122.217,122.739,41.5,EURJPY
2020-11-05,122.538,123.187,122.213,122.438,-10.0,EURJPY
2020-11-04,122.415,123.07,121.963,122.527,11.2,EURJPY
2020-11-03,121.914,122.756,121.793,122.489,57.5,EURJPY
2020-11-02,121.723,122.153,121.701,121.933,21.0,EURJPY
2020-10-30,122.095,122.462,121.615,121.904,-19.1,EURJPY
2020-10-29,122.528,122.891,121.896,122.111,-41.7,EURJPY
2020-10-28,123.146,123.199,122.185,122.538,-60.8,EURJPY
2020-10-27,123.778,123.992,123.149,123.155,-62.3,EURJPY
2020-10-26,124.066,124.204,123.776,123.801,-26.5,EURJPY
2020-10-23,123.932,124.231,123.413,124.177,24.5,EURJPY
2020-10-22,124.04,124.092,123.645,123.958,-8.2,EURJPY
2020-10-21,124.718,124.835,123.91,124.041,-67.7,EURJPY
2020-10-20,124.118,125.0,123.985,124.731,61.3,EURJPY
2020-10-19,123.312,124.339,123.282,124.1,78.8,EURJPY
2020-10-16,123.418,123.711,123.113,123.482,6.4,EURJPY
2020-10-15,123.604,123.776,123.017,123.42,-18.4,EURJPY
2020-10-14,123.893,123.95,123.474,123.529,-36.4,EURJPY
2020-10-13,124.375,124.466,123.805,123.884,-49.1,EURJPY
2020-10-12,124.866,125.01,124.285,124.396,-47.0,EURJPY
2020-10-09,124.639,125.086,124.513,124.937,29.8,EURJPY
2020-10-08,124.664,124.875,124.365,124.687,2.3,EURJPY
2020-10-07,124.066,124.874,123.863,124.655,58.9,EURJPY
2020-10-06,124.636,124.731,123.847,123.941,-69.5,EURJPY
2020-10-05,123.364,124.711,123.275,124.597,123.3,EURJPY
2020-10-02,123.941,124.011,123.025,123.407,-53.4,EURJPY
2020-10-01,123.565,124.203,123.561,123.971,40.6,EURJPY
2020-09-30,124.011,124.249,123.531,123.581,-43.0,EURJPY
2020-09-29,123.03,124.119,123.015,124.101,107.1,EURJPY
2020-09-28,122.864,123.21,122.379,123.074,21.0,EURJPY
2020-09-25,123.031,123.157,122.613,122.758,-27.3,EURJPY
2020-09-24,122.837,123.16,122.581,122.99,15.3,EURJPY
2020-09-23,122.834,123.19,122.577,122.855,2.1,EURJPY
2020-09-22,123.176,123.275,122.654,122.856,-32.0,EURJPY
2020-09-21,123.57,123.937,122.515,123.18,-39.0,EURJPY
2020-09-18,124.09,124.309,123.432,123.816,-27.4,EURJPY
2020-09-17,124.005,124.135,123.314,124.099,9.4,EURJPY
2020-09-16,124.914,125.015,123.836,124.008,-90.6,EURJPY
2020-09-15,125.399,125.769,124.754,124.913,-48.6,EURJPY
2020-09-14,125.806,125.9,125.285,125.436,-37.0,EURJPY
2020-09-11,125.341,126.125,125.339,125.737,39.6,EURJPY
2020-09-10,125.275,126.461,125.271,125.388,11.3,EURJPY
2020-09-09,124.838,125.648,124.426,125.32,48.2,EURJPY
2020-09-08,125.565,125.647,124.694,124.828,-73.7,EURJPY
2020-09-07,125.718,125.944,125.516,125.541,-17.7,EURJPY
2020-09-04,125.84,125.987,125.305,125.785,-5.5,EURJPY
2020-09-03,125.88,126.017,125.283,125.844,-3.6,EURJPY
2020-09-02,126.207,126.313,125.553,125.875,-33.2,EURJPY
2020-09-01,126.395,127.072,126.133,126.209,-18.6,EURJPY
2020-08-31,125.112,126.848,125.112,126.415,130.3,EURJPY
2020-08-28,125.767,126.778,125.202,125.417,-35.0,EURJPY
2020-08-27,125.4,126.09,125.13,125.985,58.5,EURJPY
2020-08-26,125.897,126.139,125.261,125.387,-51.0,EURJPY
2020-08-25,124.911,126.029,124.88,125.897,98.6,EURJPY
2020-08-24,124.986,125.347,124.692,124.924,-6.2,EURJPY
2020-08-21,125.477,125.559,124.439,124.822,-65.5,EURJPY
2020-08-20,125.554,125.781,125.082,125.483,-7.1,EURJPY
2020-08-19,125.76,126.062,125.376,125.631,-12.9,EURJPY
2020-08-18,125.829,126.093,125.345,125.764,-6.5,EURJPY
2020-08-17,126.219,126.46,125.671,125.823,-39.6,EURJPY
2020-08-14,126.148,126.468,125.74,126.2,5.2,EURJPY
2020-08-13,125.91,126.753,125.887,126.328,41.8,EURJPY
2020-08-12,125.0,126.214,124.948,125.949,94.9,EURJPY
2020-08-11,124.372,125.5,124.315,125.017,64.5,EURJPY
2020-08-10,124.615,124.885,124.341,124.361,-25.4,EURJPY
2020-08-07,125.353,125.391,124.458,124.828,-52.5,EURJPY
2020-08-06,125.01,125.591,124.661,125.359,34.9,EURJPY
2020-08-05,124.709,125.515,124.636,125.28,57.1,EURJPY
2020-08-04,124.614,125.0,124.264,124.769,15.5,EURJPY
2020-08-03,124.496,125.052,123.991,124.627,13.1,EURJPY
2020-07-31,123.998,125.206,123.838,124.692,69.4,EURJPY
2020-07-30,123.543,124.195,123.334,124.069,52.6,EURJPY
2020-07-29,123.093,123.785,123.013,123.704,61.1,EURJPY
2020-07-28,123.828,123.987,123.015,123.117,-71.1,EURJPY
2020-07-27,123.435,123.904,123.221,123.833,39.8,EURJPY
2020-07-24,123.86,124.016,122.838,123.681,-17.9,EURJPY
2020-07-23,123.981,124.238,123.706,123.913,-6.8,EURJPY
2020-07-22,123.117,124.292,122.851,123.997,88.0,EURJPY
2020-07-21,122.788,123.177,122.472,123.127,33.9,EURJPY
2020-07-20,122.154,122.972,122.143,122.796,64.2,EURJPY
2020-07-17,122.088,122.578,121.933,122.277,18.9,EURJPY
2020-07-16,121.973,122.5,121.812,122.1,12.7,EURJPY
2020-07-15,122.184,122.502,121.823,122.039,-14.5,EURJPY
2020-07-14,121.668,122.32,121.469,122.245,57.7,EURJPY
2020-07-13,120.812,121.967,120.792,121.694,88.2,EURJPY
2020-07-10,120.926,121.067,120.27,120.778,-14.8,EURJPY
2020-07-09,121.51,121.963,120.902,120.968,-54.2,EURJPY
2020-07-08,121.202,121.878,121.134,121.512,31.0,EURJPY
2020-07-07,121.327,121.717,121.183,121.224,-10.3,EURJPY
2020-07-06,120.581,121.968,120.581,121.447,86.6,EURJPY
2020-07-03,120.75,120.967,120.611,120.824,7.4,EURJPY
2020-07-02,120.782,121.436,120.747,120.819,3.7,EURJPY
2020-07-01,121.241,121.483,120.262,120.912,-32.9,EURJPY
2020-06-30,120.923,121.426,120.586,121.243,32.0,EURJPY
2020-06-29,119.806,121.36,119.806,120.943,113.7,EURJPY
2020-06-26,120.239,120.381,119.814,120.279,4.0,EURJPY
2020-06-25,120.031,120.623,120.031,120.249,21.8,EURJPY
2020-06-24,120.444,120.748,120.032,120.436,-0.8,EURJPY
2020-06-23,120.379,121.1,119.909,120.476,9.7,EURJPY
2020-06-22,119.403,120.441,119.311,120.386,98.3,EURJPY
2020-06-19,119.811,120.208,119.373,119.44,-37.1,EURJPY
2020-06-18,120.308,120.542,119.59,119.861,-44.7,EURJPY
2020-06-17,120.866,121.231,120.152,120.298,-56.8,EURJPY
2020-06-16,121.53,122.117,120.474,120.874,-65.6,EURJPY
2020-06-15,120.799,121.638,120.337,121.528,72.9,EURJPY
2020-06-12,120.74,121.818,120.255,120.879,13.9,EURJPY
2020-06-11,121.972,121.973,120.651,120.724,-124.8,EURJPY
2020-06-10,122.245,122.363,121.586,121.863,-38.2,EURJPY
2020-06-09,122.453,122.605,121.329,122.172,-28.1,EURJPY
2020-06-08,123.811,124.12,122.225,122.456,-135.5,EURJPY
2020-06-05,123.5,124.429,123.47,123.69,19.0,EURJPY
2020-06-04,122.356,123.97,121.848,123.736,138.0,EURJPY
2020-06-03,121.379,122.626,121.271,122.338,95.9,EURJPY
2020-06-02,119.596,121.632,119.596,121.381,178.5,EURJPY
2020-06-01,119.794,119.974,119.423,119.787,-0.7,EURJPY
2020-05-29,119.118,119.9,118.857,119.725,60.7,EURJPY
2020-05-28,118.47,119.394,118.47,119.211,74.1,EURJPY
2020-05-27,118.085,118.91,117.706,118.584,49.9,EURJPY
2020-05-26,117.221,118.335,117.109,118.105,88.4,EURJPY
2020-05-25,117.256,117.559,117.086,117.371,11.5,EURJPY
2020-05-22,117.806,117.998,116.998,117.32,-48.6,EURJPY
2020-05-21,117.984,118.527,117.73,117.821,-16.3,EURJPY
2020-05-20,117.621,118.202,117.571,118.065,44.4,EURJPY
2020-05-19,117.129,118.2,117.028,117.64,51.1,EURJPY
2020-05-18,115.882,117.241,115.803,117.137,125.5,EURJPY
2020-05-15,115.863,116.195,115.472,115.93,6.7,EURJPY
